OrderItemID,OrderID,ProductID,Quantity,UnitPrice
20012,8006,17914,1,57.59
20013,8006,5582,3,5.56
20014,8007,17964,1,159.58
20015,8007,10989,3,172.87
20016,8008,5367,4,58.29
20017,8008,13600,4,73.81
20018,8009,4346,1,69.56
20019,8010,4325,3,94.12
20020,8010,891,2,100.69
20021,8010,18931,1,114.36
20022,8011,834,2,33.05
20023,8011,8916,5,22.6
20024,8012,7044,3,196.42
20025,8012,7665,2,66.38
20026,8013,19488,4,167.37
20027,8013,14788,4,185.1
20028,8013,15013,4,73.39
20029,8014,3617,4,114.32
20030,8014,18020,5,171.05
20031,8014,8626,4,51.18
20032,8015,3813,1,150.9
20033,8016,19622,4,67.86
20034,8016,12957,1,5.03
20035,8017,16674,3,80.26
20036,8017,173,4,85.36
20037,8018,13841,4,177.47
20038,8018,869,2,111.01
20039,8019,3783,2,37.09
20040,8019,7555,1,153.4
20041,8020,913,3,165.9
20042,8020,6306,1,171.22
20043,8020,8578,4,32.9
20044,8021,2540,2,170.63
20045,8021,15769,4,19.91
20046,8021,11014,2,148.4
20047,8021,13727,5,10.23
20048,8022,5329,3,50.81
20049,8022,4071,1,79.32
20050,8023,2907,5,106.65
20051,8023,9827,5,184.46
20052,8024,473,3,32.8
20053,8024,11619,2,57.86
20054,8024,11694,2,41.95
20055,8025,14853,2,39.52
20056,8025,4879,2,188.2
20057,8025,8999,5,78.38
20058,8026,11938,1,160.94
20059,8026,15344,2,67.56
20060,8026,15378,4,178.89
20061,8026,14567,4,49.88
20062,8027,16621,3,121.73
20063,8027,9509,3,127.81
20064,8028,15280,3,10.81
20065,8028,17295,5,179.76
20066,8028,3866,3,83.15
20067,8029,10226,5,182.59
20068,8030,16225,1,127.57
20069,8031,17024,2,94.72
20070,8031,10360,3,67.43
20071,8032,17903,2,30.58
20072,8032,3298,1,45.37
20073,8032,8488,2,72.14
20074,8032,8413,1,109.16
20075,8033,19878,3,170.25
20076,8033,11232,5,185.97
20077,8033,8947,5,13.57
20078,8034,6640,5,52.07
20079,8034,14677,5,33.04
20080,8034,1303,3,92.52
20081,8035,11952,4,154.7
20082,8035,3067,5,191.15
20083,8035,909,2,182.0
20084,8035,10719,3,140.87
20085,8035,14834,3,41.05
20086,8036,14342,4,169.9
20087,8036,5901,2,99.39
20088,8036,14829,4,81.72
20089,8037,15518,3,167.93
20090,8037,6061,3,175.18
20091,8037,10388,1,188.56
20092,8038,17438,2,120.93
20093,8038,7920,3,113.46
20094,8039,13718,1,31.49
20095,8039,7727,3,23.86
20096,8039,14808,5,87.07
20097,8040,15419,5,147.24
20098,8041,9818,3,152.0
20099,8041,14252,4,152.51
20100,8041,18234,1,150.74
20101,8042,14579,1,17.48
20102,8042,6868,4,60.5
20103,8043,17543,5,124.61
20104,8043,8267,5,192.58
20105,8044,7368,4,48.46
20106,8045,2381,3,68.81
20107,8046,13515,1,159.96
20108,8046,16876,4,162.55
20109,8047,15530,1,169.77
20110,8047,9143,1,103.71
20111,8047,4138,5,101.78
20112,8047,9161,5,168.15
20113,8048,8007,4,126.36
20114,8048,629,5,20.6
20115,8048,2830,2,93.61
20116,8049,12359,4,69.29
20117,8050,7836,3,119.16
20118,8051,8913,5,124.34
20119,8051,12892,5,106.98
20120,8051,18505,4,53.29
20121,8051,16316,3,149.1
20122,8051,10180,1,23.58
20123,8052,4574,5,152.73
20124,8052,6007,4,177.88
20125,8052,9811,4,143.06
20126,8053,8460,1,88.69
20127,8053,14517,3,65.69
20128,8053,17579,2,166.28
20129,8054,7626,1,14.11
20130,8055,11386,4,185.17
20131,8056,2361,4,59.21
20132,8056,11260,2,112.89
20133,8057,12742,3,13.62
20134,8058,13523,2,112.35
20135,8058,15075,3,105.7
20136,8059,15615,5,34.51
20137,8059,19487,3,177.23
20138,8059,5333,4,47.35
20139,8059,10,2,78.85
20140,8060,339,2,32.16
20141,8060,9279,3,95.37
20142,8061,7089,4,163.78
20143,8061,17347,4,49.53
20144,8061,10442,1,113.17
20145,8061,13644,1,32.52
20146,8062,15609,2,144.09
20147,8063,16821,4,26.77
20148,8063,15537,4,8.3
20149,8064,2106,3,35.46
20150,8064,18535,4,36.21
20151,8065,17711,5,17.04
20152,8065,15759,2,178.12
20153,8066,14640,2,75.07
20154,8066,8401,3,122.1
20155,8067,12440,3,100.12
20156,8067,777,4,100.84
20157,8067,12518,2,42.76
20158,8067,5640,3,149.06
20159,8068,865,5,126.66
20160,8068,4173,4,63.07
20161,8069,7192,4,49.07
20162,8069,19153,2,130.97
20163,8069,9480,3,8.89
20164,8069,9059,3,15.88
20165,8069,3529,3,151.25
20166,8070,6188,1,131.36
20167,8070,18563,4,86.07
20168,8071,4394,3,60.28
20169,8071,15136,4,58.28
20170,8071,7040,5,36.22
20171,8072,3014,5,44.37
20172,8072,4346,3,163.85
20173,8072,18302,2,37.62
20174,8073,19225,4,33.51
20175,8073,16516,1,27.92
20176,8073,15630,5,111.83
20177,8074,6728,2,95.47
20178,8074,15855,2,85.26
20179,8075,10473,1,66.7
20180,8075,13188,5,41.72
20181,8076,10413,1,25.22
20182,8076,14202,5,115.83
20183,8076,273,2,144.42
20184,8076,13623,5,99.0
20185,8077,16254,4,131.26
20186,8077,13044,3,143.57
20187,8078,13341,1,95.54
20188,8079,18880,2,91.39
20189,8080,14584,5,61.72
20190,8081,16909,2,149.79
20191,8082,15688,2,149.33
20192,8082,19693,4,88.77
20193,8082,17480,2,104.87
20194,8082,3764,3,186.27
20195,8083,2156,5,14.06
20196,8084,13164,1,135.05
20197,8084,11297,4,160.13
20198,8085,2686,3,57.59
20199,8085,4194,4,101.87
20200,8086,6640,3,112.77
20201,8086,6162,3,46.52
20202,8086,18046,2,26.06
20203,8087,18756,3,177.96
20204,8087,4546,4,198.56
20205,8088,16060,4,23.93
20206,8088,8047,1,57.18
20207,8089,8856,3,128.8
20208,8090,18546,4,190.19
20209,8090,702,2,125.26
20210,8090,16699,2,74.63
20211,8091,9496,4,117.33
20212,8092,9487,2,75.61
20213,8092,9654,2,154.78
20214,8093,3295,1,142.96
20215,8093,1593,5,103.93
20216,8093,3746,4,125.61
20217,8094,18460,2,39.1
20218,8094,2548,3,31.86
20219,8095,1755,2,101.74
20220,8096,745,2,9.35
20221,8096,15643,3,118.58
20222,8096,443,3,33.92
20223,8097,6410,3,29.54
20224,8097,15015,5,199.71
20225,8097,10084,2,143.43
20226,8097,17139,3,198.99
20227,8098,10389,5,94.44
20228,8099,5933,3,143.2
20229,8099,1492,1,24.08
20230,8099,17558,1,195.75
20231,8100,14855,5,81.93
20232,8100,1717,3,192.07
20233,8100,3188,4,193.45
20234,8100,1393,3,72.12
20235,8101,7163,5,64.75
20236,8101,12544,3,184.56
20237,8101,180,5,5.83
20238,8101,16723,2,100.16
20239,8101,1054,4,18.48
20240,8102,4591,2,63.51
20241,8102,1088,3,12.25
20242,8102,2336,5,197.07
20243,8102,12711,2,57.27
20244,8102,13704,3,119.18
20245,8103,14189,2,109.69
20246,8104,12210,1,36.31
20247,8104,12929,2,54.74
20248,8105,2963,3,7.05
20249,8105,1217,2,194.67
20250,8106,18907,5,9.72
20251,8106,15417,4,88.32
20252,8107,17693,5,93.26
20253,8108,11439,4,138.6
20254,8108,14187,4,73.04
20255,8109,16236,2,6.98
20256,8109,4033,4,96.76
20257,8109,19235,5,191.34
20258,8109,10849,3,129.08
20259,8110,4715,1,143.72
20260,8110,167,4,27.98
20261,8110,11284,5,87.56
20262,8110,9103,1,172.33
20263,8111,13549,2,11.02
20264,8111,16744,2,62.46
20265,8112,4256,3,22.42
20266,8112,19325,4,198.23
20267,8113,10292,5,177.67
20268,8113,16042,1,183.36
20269,8114,11976,4,179.71
20270,8115,3009,5,63.85
20271,8115,5364,5,154.79
20272,8115,6819,5,83.99
20273,8116,5797,4,29.62
20274,8116,15286,1,192.13
20275,8117,15636,2,138.44
20276,8117,1022,1,168.26
20277,8118,6123,2,33.58
20278,8118,11309,3,78.98
20279,8119,6169,1,61.62
20280,8119,18904,2,196.7
20281,8119,17095,5,64.03
20282,8119,5897,5,141.06
20283,8120,4648,5,67.03
20284,8121,5470,1,117.49
20285,8121,6298,5,108.7
20286,8121,12201,4,126.09
20287,8122,10408,4,123.06
20288,8122,12243,1,80.4
20289,8122,15473,1,192.45
20290,8122,9979,3,137.27
20291,8123,18216,3,63.63
20292,8123,5413,5,72.25
20293,8123,982,3,95.94
20294,8123,8193,4,73.9
20295,8123,13915,2,48.48
20296,8124,1961,3,75.24
20297,8124,17491,3,172.26
20298,8125,11166,4,170.01
20299,8125,15420,2,104.47
20300,8125,15767,2,44.48
20301,8126,5075,3,55.37
20302,8126,6794,5,126.26
20303,8127,15926,4,37.09
20304,8127,10528,1,128.21
20305,8128,15941,2,76.42
20306,8128,19172,4,139.97
20307,8128,103,2,159.45
20308,8129,13846,1,175.52
20309,8129,16056,4,141.56
20310,8129,19128,1,68.73
20311,8129,2725,5,150.09
20312,8130,11061,3,111.88
20313,8130,14860,2,69.78
20314,8130,19559,1,150.98
20315,8130,5789,2,133.25
20316,8130,4328,2,180.4
20317,8131,4365,5,91.02
20318,8131,8360,4,119.24
20319,8131,16116,4,85.98
20320,8132,3772,2,35.7
20321,8132,4062,4,176.51
20322,8133,888,1,123.61
20323,8133,1758,5,141.0
20324,8133,7596,5,63.63
20325,8134,11570,1,140.83
20326,8134,4234,2,191.95
20327,8134,19806,4,121.8
20328,8134,14204,5,149.23
20329,8135,3574,4,158.63
20330,8136,1304,5,37.1
20331,8136,11347,3,86.29
20332,8136,8027,3,105.11
20333,8137,12377,3,32.32
20334,8137,12595,5,158.81
20335,8137,17764,4,180.42
20336,8137,9997,4,153.32
20337,8137,9008,5,14.3
20338,8138,5009,3,6.33
20339,8139,2826,5,41.8
20340,8139,18,1,143.07
20341,8139,2906,2,60.84
20342,8139,11734,5,12.43
20343,8140,3911,2,143.49
20344,8140,15380,5,83.2
20345,8141,14782,4,15.56
20346,8141,18451,5,9.83
20347,8142,7067,2,175.82
20348,8142,3331,2,118.6
20349,8142,17713,1,41.1
20350,8143,276,5,119.06
20351,8143,11508,1,182.62
20352,8144,10357,1,68.17
20353,8144,15837,5,69.13
20354,8145,1704,4,68.91
20355,8145,12442,4,42.71
20356,8146,16701,4,82.79
20357,8146,15796,5,48.06
20358,8146,17906,2,76.51
20359,8146,5341,3,178.5
20360,8146,19328,3,137.86
20361,8147,15919,5,23.51
20362,8147,16997,1,54.31
20363,8147,8500,2,82.15
20364,8147,12680,4,119.59
20365,8148,11266,2,99.24
20366,8148,3213,2,22.38
20367,8148,2314,5,19.94
20368,8149,1407,3,110.1
20369,8149,15592,2,109.81
20370,8150,2036,5,21.08
20371,8150,10639,4,63.24
20372,8151,6972,3,138.25
20373,8152,18202,4,170.21
20374,8152,15058,2,48.09
20375,8152,15774,4,156.53
20376,8152,14310,2,87.81
20377,8153,16608,1,113.68
20378,8154,6259,4,188.47
20379,8154,15021,4,43.32
20380,8155,17050,4,63.42
20381,8156,974,2,89.89
20382,8156,11442,5,199.72
20383,8156,17462,4,150.23
20384,8156,5833,3,142.84
20385,8157,2942,3,192.04
20386,8157,254,1,59.35
20387,8157,16588,1,123.05
20388,8157,13523,4,95.56
20389,8158,6259,1,15.64
20390,8158,5087,2,173.62
20391,8158,12843,5,130.19
20392,8158,8700,4,193.03
20393,8159,3557,1,93.59
20394,8159,10080,2,167.46
20395,8159,13575,3,182.15
20396,8159,4421,1,84.67
20397,8159,2970,2,163.59
20398,8160,13415,5,141.93
20399,8160,5392,5,112.32
20400,8161,16424,2,59.95
20401,8162,13109,3,82.61
20402,8162,9399,3,38.17
20403,8162,10709,4,190.51
20404,8163,19958,3,121.21
20405,8163,15672,5,158.63
20406,8163,36,2,143.52
20407,8164,11534,3,57.98
20408,8164,16119,2,66.86
20409,8165,18713,5,181.52
20410,8165,11374,4,160.08
20411,8166,15102,3,22.13
20412,8166,7176,1,16.24
20413,8166,2701,2,65.5
20414,8166,6696,2,155.05
20415,8167,8600,5,43.53
20416,8168,1651,1,48.91
20417,8168,9560,2,130.39
20418,8168,7643,1,112.84
20419,8169,3041,5,99.98
20420,8169,7695,5,148.07
20421,8169,1011,4,62.29
20422,8170,14827,1,181.77
20423,8170,8107,4,68.6
20424,8171,17529,2,154.93
20425,8171,10545,2,173.17
20426,8172,16972,3,133.7
20427,8172,12646,2,154.39
20428,8172,19641,4,186.83
20429,8172,18043,4,28.46
20430,8173,8624,1,43.93
20431,8173,11891,5,108.36
20432,8173,6995,1,161.15
20433,8174,662,1,132.12
20434,8174,11129,2,66.69
20435,8174,13998,1,48.02
20436,8175,11532,2,109.33
20437,8175,14937,2,41.65
20438,8176,6177,2,173.29
20439,8177,1082,5,32.97
20440,8177,2745,2,197.05
20441,8178,9542,5,100.11
20442,8178,19092,2,30.92
20443,8178,18947,3,56.83
20444,8179,9493,1,28.75
20445,8179,15991,5,116.03
20446,8179,4809,3,192.52
20447,8179,15956,1,55.85
20448,8179,10143,4,101.12
20449,8180,16389,2,185.07
20450,8181,7817,2,125.49
20451,8181,6088,5,12.15
20452,8181,18390,2,68.39
20453,8182,13658,3,123.65
20454,8182,17126,4,18.63
20455,8183,12041,3,112.81
20456,8184,15250,5,181.95
20457,8184,13886,5,133.12
20458,8185,8901,5,94.25
20459,8185,15548,5,74.01
20460,8186,18433,4,192.55
20461,8186,10363,5,166.67
20462,8186,18262,4,108.58
20463,8186,7264,3,126.69
20464,8187,11307,1,136.26
20465,8187,3113,4,15.87
20466,8188,18136,4,117.9
20467,8188,9602,3,118.58
20468,8189,5024,4,107.32
20469,8189,3807,4,163.49
20470,8189,19488,4,148.74
20471,8190,7687,4,27.45
20472,8191,2032,4,41.15
20473,8191,12601,3,49.03
20474,8191,10686,1,111.4
20475,8192,15654,1,99.71
20476,8193,6761,1,174.12
20477,8194,397,5,49.89
20478,8194,10086,3,77.84
20479,8194,11008,1,49.38
20480,8194,12784,2,148.13
20481,8195,3330,5,176.53
20482,8195,13635,4,151.22
20483,8195,5677,4,69.9
20484,8196,9011,4,125.6
20485,8196,9108,2,106.6
20486,8197,16708,5,44.28
20487,8197,2537,4,187.91
20488,8197,4016,4,109.54
20489,8197,13465,5,156.07
20490,8197,8180,3,179.48
20491,8198,6500,2,119.56
20492,8198,3343,3,79.94
20493,8198,16025,5,44.39
20494,8199,6732,1,47.72
20495,8200,12159,3,172.09
20496,8200,10885,2,71.64
20497,8201,6162,4,29.5
20498,8201,9712,5,100.52
20499,8201,7818,3,49.76
20500,8201,14405,3,77.72
20501,8202,14285,3,21.17
20502,8202,8258,2,86.46
20503,8202,2185,4,92.98
20504,8203,10890,3,62.1
20505,8203,18430,5,164.9
20506,8203,10632,5,22.7
20507,8204,13584,1,151.19
20508,8204,4929,3,63.44
20509,8204,7438,1,35.23
20510,8204,4473,3,33.63
20511,8205,11560,3,87.36
20512,8205,15411,2,146.13
20513,8206,9723,1,20.9
20514,8206,11490,3,30.58
20515,8207,5639,3,51.53
20516,8207,3768,3,114.85
20517,8208,16945,3,30.83
20518,8208,16473,1,33.1
20519,8208,16304,2,108.67
20520,8209,19303,5,171.57
20521,8209,17296,5,47.57
20522,8210,140,4,15.26
20523,8210,13834,4,142.06
20524,8211,12208,4,121.75
20525,8211,6916,5,53.35
20526,8212,9771,2,95.75
20527,8212,1149,2,125.55
20528,8213,4887,2,52.02
20529,8213,1784,3,24.2
20530,8213,7090,5,173.06
20531,8213,3655,4,56.74
20532,8214,8500,4,64.3
20533,8215,9909,5,5.63
20534,8215,317,3,196.87
20535,8215,15484,5,111.43
20536,8216,19392,3,174.17
20537,8217,10698,3,53.73
20538,8218,9518,4,46.29
20539,8218,16544,1,161.26
20540,8219,11243,2,108.08
20541,8219,5695,2,189.78
20542,8219,6354,3,90.48
20543,8220,10115,3,93.73
20544,8220,11752,3,172.46
20545,8220,2720,1,41.17
20546,8221,16406,3,79.57
20547,8221,7802,3,37.53
20548,8221,10474,3,54.76
20549,8222,1646,2,158.71
20550,8222,8617,5,106.96
20551,8222,6878,3,146.83
20552,8222,6727,3,112.41
20553,8222,4981,2,114.8
20554,8223,19226,5,85.1
20555,8223,1241,1,68.78
20556,8224,14810,4,38.12
20557,8224,9442,3,73.09
20558,8224,10452,5,80.98
20559,8225,10397,5,173.13
20560,8226,2150,1,175.38
20561,8227,772,3,196.27
20562,8227,15585,2,46.28
20563,8228,8826,1,67.86
20564,8228,9226,4,190.95
20565,8228,8044,3,29.19
20566,8228,6410,5,87.13
20567,8228,9531,1,83.55
20568,8229,635,2,67.41
20569,8230,3321,1,117.21
20570,8230,15093,5,157.05
20571,8230,11965,4,44.33
20572,8231,17962,5,106.0
20573,8232,4069,4,143.15
20574,8233,3100,3,196.17
20575,8233,15834,4,61.73
20576,8233,2572,1,8.06
20577,8233,887,5,11.32
20578,8234,10803,2,6.76
20579,8234,17112,2,176.86
20580,8235,6546,4,79.15
20581,8235,4960,5,110.0
20582,8235,3526,5,154.98
20583,8236,19744,5,81.51
20584,8236,12853,5,67.73
20585,8236,3278,1,176.92
20586,8237,19918,5,152.01
20587,8237,18512,3,135.55
20588,8237,5976,4,84.36
20589,8237,2816,2,95.15
20590,8238,14830,3,101.82
20591,8238,5083,1,71.32
20592,8238,11413,1,161.7
20593,8239,19656,2,81.72
20594,8239,19027,2,45.57
20595,8240,16655,4,42.32
20596,8240,9679,5,91.77
20597,8240,4683,2,97.15
20598,8241,18351,5,121.64
20599,8241,13335,2,52.34
20600,8242,13719,2,194.07
20601,8243,11338,3,58.41
20602,8243,14104,5,151.3
20603,8243,3187,1,152.67
20604,8244,13980,3,65.81
20605,8244,7056,1,28.36
20606,8244,8791,5,111.61
20607,8245,7663,5,104.99
20608,8245,16299,3,118.91
20609,8245,17872,3,179.12
20610,8245,10132,5,95.13
20611,8245,11948,5,126.65
20612,8246,5876,4,147.19
20613,8246,14565,2,172.47
20614,8247,10454,4,155.05
20615,8247,8053,3,14.85
20616,8247,5684,4,82.12
20617,8248,4731,2,190.66
20618,8249,15392,2,67.65
20619,8249,16284,5,113.03
20620,8250,11652,5,65.55
20621,8250,1091,1,87.11
20622,8250,7509,4,48.21
20623,8251,3057,1,133.25
20624,8251,1204,1,38.18
20625,8252,14440,4,57.26
20626,8252,7764,2,68.38
20627,8252,996,5,64.68
20628,8253,4427,1,24.74
20629,8253,12384,1,31.9
20630,8253,14170,2,189.71
20631,8253,3938,1,89.83
20632,8254,11028,1,148.99
20633,8254,6957,3,133.26
20634,8255,7276,2,70.74
20635,8255,17820,3,10.04
20636,8256,12710,4,18.3
20637,8256,14851,1,62.86
20638,8257,12346,3,15.65
20639,8258,4461,2,162.87
20640,8258,10049,2,101.64
20641,8259,12860,2,27.81
20642,8259,2627,4,34.11
20643,8260,8464,1,196.67
20644,8261,4807,1,95.6
20645,8261,18078,1,64.89
20646,8261,152,3,71.6
20647,8261,13740,4,35.49
20648,8262,11246,1,64.24
20649,8263,19327,5,176.95
20650,8263,2519,2,20.24
20651,8263,10760,2,12.88
20652,8264,12953,3,62.76
20653,8264,16023,4,35.31
20654,8265,3532,2,171.11
20655,8265,14229,5,44.4
20656,8266,8459,5,115.15
20657,8267,6955,5,37.35
20658,8268,7972,2,139.29
20659,8269,17199,4,189.3
20660,8269,6435,5,127.53
20661,8269,9624,5,81.56
20662,8270,9853,1,110.39
20663,8270,12121,3,93.72
20664,8270,2068,3,53.32
20665,8270,15588,2,21.82
20666,8271,14670,4,37.4
20667,8271,19829,2,114.44
20668,8271,7094,3,23.69
20669,8271,743,2,126.83
20670,8272,13960,4,36.29
20671,8272,17602,2,67.22
20672,8272,5786,1,98.68
20673,8272,5066,1,142.37
20674,8273,9347,5,198.76
20675,8274,16417,2,106.94
20676,8275,19200,3,185.05
20677,8276,10563,2,122.84
20678,8276,5021,4,128.05
20679,8276,17317,5,156.63
20680,8277,7977,2,48.8
20681,8277,8321,2,67.13
20682,8277,14179,1,32.97
20683,8278,16510,4,68.75
20684,8278,15438,1,194.56
20685,8279,11947,2,26.04
20686,8279,12453,1,59.17
20687,8280,4082,2,78.91
20688,8280,5221,4,152.38
20689,8281,1058,2,183.84
20690,8281,6718,3,180.39
20691,8281,19941,3,89.46
20692,8282,18218,5,114.47
20693,8282,1104,3,96.18
20694,8282,13668,5,30.91
20695,8282,6822,4,83.17
20696,8282,12014,3,93.16
20697,8283,9789,5,182.96
20698,8283,4908,4,148.7
20699,8283,19099,2,56.08
20700,8284,11799,1,42.6
20701,8284,2863,2,188.65
20702,8285,4904,5,186.44
20703,8285,7867,5,110.62
20704,8285,4911,3,53.62
20705,8286,10081,5,27.07
20706,8286,4188,2,163.16
20707,8287,11061,1,107.79
20708,8287,4342,4,154.68
20709,8287,1251,2,158.48
20710,8287,16308,3,195.18
20711,8287,16036,3,17.75
20712,8288,12083,1,195.8
20713,8288,13506,3,48.64
20714,8288,2440,5,101.76
20715,8289,2012,1,10.57
20716,8290,995,4,111.04
20717,8290,3716,3,97.37
20718,8291,4045,5,27.28
20719,8291,7641,4,135.49
20720,8291,10674,1,132.6
20721,8292,15287,4,196.86
20722,8292,10601,4,102.48
20723,8292,10556,1,12.5
20724,8293,285,3,177.82
20725,8293,2543,5,154.8
20726,8294,8695,3,196.58
20727,8294,17835,4,83.94
20728,8295,13705,2,9.91
20729,8295,6975,2,168.53
20730,8295,8788,3,117.21
20731,8296,6092,2,109.88
20732,8296,19148,4,114.43
20733,8296,6335,5,101.35
20734,8296,11443,5,115.57
20735,8297,14880,4,58.13
20736,8298,6280,5,25.53
20737,8299,12036,3,66.51
20738,8299,8826,1,117.35
20739,8299,13340,5,164.2
20740,8300,13965,1,55.58
20741,8300,14738,5,194.52
20742,8300,9929,4,42.6
20743,8300,4704,1,15.61
20744,8301,324,1,87.95
20745,8301,18822,1,16.0
20746,8301,16871,3,23.36
20747,8302,6547,3,68.67
20748,8302,19012,1,194.1
20749,8302,2990,3,109.07
20750,8302,6245,1,131.37
20751,8302,2188,4,178.84
20752,8303,14047,2,139.09
20753,8303,17419,2,66.5
20754,8303,6958,3,146.91
20755,8303,11791,4,87.51
20756,8304,1895,4,150.02
20757,8304,15237,1,136.73
20758,8305,6460,5,92.06
20759,8305,12194,3,185.34
20760,8306,8729,3,106.68
20761,8306,808,5,199.22
20762,8307,2119,4,197.07
20763,8307,11236,5,19.23
20764,8307,17948,2,152.6
20765,8308,8666,1,143.94
20766,8308,3709,1,69.28
20767,8309,4144,3,154.34
20768,8309,11541,4,44.55
20769,8309,5163,2,131.06
20770,8309,3436,5,18.79
20771,8310,5218,3,175.08
20772,8310,8170,3,69.91
20773,8310,12866,4,141.47
20774,8311,6487,1,33.77
20775,8312,12296,3,90.14
20776,8312,277,4,152.48
20777,8313,1297,1,97.64
20778,8313,1364,4,136.39
20779,8314,18479,1,50.04
20780,8314,13174,3,182.54
20781,8315,13376,4,165.36
20782,8315,18272,5,189.95
20783,8316,3523,5,30.98
20784,8316,1842,5,36.76
20785,8317,14480,5,195.16
20786,8317,17690,3,111.57
20787,8317,19880,5,131.61
20788,8318,15893,1,134.19
20789,8318,15715,3,43.18
20790,8318,10773,5,30.08
20791,8319,15379,3,17.31
20792,8319,19428,1,188.1
20793,8319,15950,3,176.46
20794,8319,10185,4,42.37
20795,8319,3445,2,25.81
20796,8320,15368,5,74.06
20797,8320,13503,5,60.62
20798,8321,19038,4,12.0
20799,8321,13696,1,15.46
20800,8322,19233,1,50.87
20801,8323,9978,2,118.64
20802,8323,19323,5,103.03
20803,8323,17306,2,105.54
20804,8324,18692,1,78.69
20805,8324,15377,5,21.07
20806,8324,2271,4,57.21
20807,8324,14449,5,153.92
20808,8325,18330,5,15.58
20809,8325,11498,5,15.41
20810,8326,17673,3,14.19
20811,8326,17501,4,97.11
20812,8326,14599,3,171.18
20813,8327,19454,5,16.52
20814,8328,10732,2,45.64
20815,8328,9842,5,39.34
20816,8328,4948,1,156.77
20817,8328,3572,1,53.54
20818,8329,2377,2,19.77
20819,8330,9572,5,194.07
20820,8331,4827,5,177.32
20821,8331,12315,3,51.08
20822,8331,10455,3,108.78
20823,8332,14621,4,34.33
20824,8332,15521,1,171.1
20825,8332,18627,4,14.92
20826,8333,1895,3,105.86
20827,8333,14216,2,68.72
20828,8334,16549,2,58.34
20829,8334,3478,5,59.19
20830,8335,16370,5,145.56
20831,8335,17131,4,98.84
20832,8336,19554,2,32.9
20833,8336,12036,3,64.08
20834,8337,16830,5,187.52
20835,8337,3362,3,175.49
20836,8338,19401,3,119.17
20837,8338,19593,5,199.56
20838,8338,13097,4,194.26
20839,8338,8996,2,109.09
20840,8338,12137,3,137.91
20841,8339,4294,3,8.63
20842,8339,9149,5,139.39
20843,8340,5229,4,191.88
20844,8340,4593,3,197.41
20845,8341,14898,5,114.41
20846,8341,15969,5,112.53
20847,8341,11332,4,108.89
20848,8342,1547,5,151.91
20849,8342,15638,3,114.03
20850,8342,18593,5,136.16
20851,8343,3653,1,112.54
20852,8344,12466,1,68.85
20853,8344,3393,5,165.63
20854,8345,8861,4,88.82
20855,8346,15643,3,75.97
20856,8346,10059,3,96.95
20857,8346,8359,1,106.36
20858,8347,19321,1,131.07
20859,8348,4734,4,101.16
20860,8348,7638,2,164.18
20861,8349,13157,4,175.69
20862,8349,17250,3,81.79
20863,8349,18612,5,26.59
20864,8349,12163,5,12.43
20865,8350,17891,5,129.88
20866,8350,576,1,11.16
20867,8351,13731,3,109.23
20868,8351,14518,2,173.02
20869,8352,3231,2,85.98
20870,8352,5400,3,36.55
20871,8352,9962,5,52.58
20872,8353,17908,1,67.18
20873,8353,9293,3,54.32
20874,8354,11876,5,107.56
20875,8354,10987,2,131.84
20876,8354,12603,5,128.72
20877,8354,8270,2,147.49
20878,8354,15099,3,82.47
20879,8355,9978,3,19.25
20880,8355,9045,2,70.25
20881,8356,4502,5,176.62
20882,8356,16351,1,91.95
20883,8356,12914,4,79.26
20884,8357,12610,3,25.43
20885,8357,15248,3,29.03
20886,8357,2033,5,104.83
20887,8358,17233,1,120.75
20888,8358,4925,3,153.39
20889,8358,19523,4,78.53
20890,8358,10924,2,72.37
20891,8359,14093,2,180.88
20892,8360,19302,1,69.58
20893,8360,4630,5,38.95
20894,8360,1194,4,16.98
20895,8361,14633,5,99.94
20896,8362,14075,1,170.89
20897,8362,8982,2,130.58
20898,8363,631,4,166.92
20899,8363,68,4,74.57
20900,8363,2065,5,28.13
20901,8363,6393,3,98.5
20902,8364,1998,4,107.81
20903,8364,13478,4,40.19
20904,8364,14448,2,71.2
20905,8365,6027,3,73.97
20906,8365,2358,3,14.75
20907,8366,8459,1,113.63
20908,8366,15029,4,162.38
20909,8367,12899,5,122.47
20910,8367,16718,4,63.64
20911,8368,18734,5,126.52
20912,8368,18177,3,170.71
20913,8368,7900,4,180.12
20914,8369,2326,2,41.88
20915,8370,7088,5,141.86
20916,8370,4145,5,54.66
20917,8370,15826,5,28.23
20918,8370,5080,5,66.98
20919,8370,7315,4,164.39
20920,8371,11532,5,13.9
20921,8371,19752,4,165.35
20922,8371,18713,4,163.83
20923,8372,4561,5,69.81
20924,8373,1938,1,11.71
20925,8373,12189,5,56.45
20926,8374,19148,3,107.29
20927,8374,11044,4,6.7
20928,8374,17149,2,189.96
20929,8374,14784,2,185.64
20930,8374,8015,5,57.4
20931,8375,17767,4,96.66
20932,8376,5258,1,172.36
20933,8377,4544,1,49.64
20934,8377,2737,4,75.95
20935,8378,11022,1,183.96
20936,8378,14820,3,18.9
20937,8379,18682,3,160.57
20938,8379,6216,2,64.55
20939,8379,2567,5,5.39
20940,8379,1016,1,171.79
20941,8380,17382,2,122.36
20942,8381,4360,4,138.36
20943,8382,17039,1,191.24
20944,8382,13665,4,172.3
20945,8383,9663,3,66.32
